id,name,full_name,url,description,last_updated,flavors,curse_id,wago_id,wowi_id,has_release_json,last_seen,downloads,release_count
530076033,Centered,d4kir92/Centered,https://github.com/d4kir92/Centered,Centers the Unitframes,2026-03-17T18:11:03Z,"mainline,vanilla,tbc,wrath,cata,mists",386754,25NRrvN3,,True,2026-04-05T23:28:23Z,698,63
527987023,D4KiR-MoveAndImprove,d4kir92/D4KiR-MoveAndImprove,https://github.com/d4kir92/D4KiR-MoveAndImprove,,2025-03-04T08:20:31Z,"mainline,vanilla,tbc,wrath,cata",405674,Mj6jd5GR,,True,2026-04-05T23:28:23Z,1272,83
530073795,DRaidFrames,d4kir92/DRaidFrames,https://github.com/d4kir92/DRaidFrames,Raid Frame Addon,2026-02-11T12:53:16Z,"mainline,vanilla,tbc,wrath,cata,mists",402235,qv63roNb,,True,2026-04-05T23:28:23Z,1055,126
530073920,DUnitFrames,d4kir92/DUnitFrames,https://github.com/d4kir92/DUnitFrames,UnitFrame Addon,2026-03-17T18:11:51Z,"vanilla,tbc,wrath,cata,mists",409653,kRNLAb6o,,True,2026-04-05T23:28:23Z,1485,150
591648528,DarkMode,d4kir92/DarkMode,https://github.com/d4kir92/DarkMode,,2026-04-05T14:09:59Z,"mainline,vanilla,tbc,wrath,cata,mists",812982,VBNBDqKx,,True,2026-04-05T23:28:23Z,2948,393
530074923,ExpansionUtils,d4kir92/ExpansionUtils,https://github.com/d4kir92/ExpansionUtils,Expansion Features,2026-04-02T20:21:24Z,"mainline,vanilla,tbc,wrath,cata,mists",449513,XrNkvzGa,,True,2026-04-05T23:28:23Z,730,73
871199373,HealerHelper,d4kir92/HealerHelper,https://github.com/d4kir92/HealerHelper,Add Actionbar to Party and Raidframe,2026-03-17T18:09:01Z,"mainline,vanilla,tbc,wrath,cata,mists",1091858,EGPXoWG1,,True,2026-04-05T23:28:23Z,65,84
530075148,HealerProtection,d4kir92/HealerProtection,https://github.com/d4kir92/HealerProtection,Chat messages for Healers,2026-04-02T15:30:18Z,"mainline,vanilla,tbc,wrath,cata,mists",318461,LvNAy9No,,True,2026-04-05T23:28:23Z,2263,162
629878133,HighLevelAlert,d4kir92/HighLevelAlert,https://github.com/d4kir92/HighLevelAlert,A Warning and Sound when you are near highlevel/elite,2026-03-17T17:50:42Z,"mainline,vanilla,tbc,wrath,cata,mists",852302,QNlqq46e,,True,2026-04-05T23:28:23Z,2756,98
530073521,ImproveAny,d4kir92/ImproveAny,https://github.com/d4kir92/ImproveAny,Improves Ui,2026-03-17T17:46:05Z,"mainline,vanilla,tbc,wrath,cata,mists",646135,5bGoV1K0,,True,2026-04-05T23:28:23Z,5433,479
530673480,LossOfControlMessages,d4kir92/LossOfControlMessages,https://github.com/d4kir92/LossOfControlMessages,loss of control messages in chat,2026-03-17T18:07:22Z,"mainline,vanilla,tbc,wrath,cata,mists",391012,anKW5rNE,,True,2026-04-05T23:28:23Z,2533,131
530075261,MissingPower,d4kir92/MissingPower,https://github.com/d4kir92/MissingPower,Shows how often you can cast a spell,2026-03-17T17:59:32Z,"mainline,vanilla,tbc,wrath,cata,mists",341275,RXKqO8Ny,,True,2026-04-05T23:28:23Z,1939,144
530073351,MoveAny,d4kir92/MoveAny,https://github.com/d4kir92/MoveAny,Move Addon,2026-04-05T14:10:29Z,"mainline,vanilla,tbc,wrath,cata,mists",646134,e56n3pK9,,True,2026-04-05T23:28:23Z,53906,946
530075454,RatePlayer,d4kir92/RatePlayer,https://github.com/d4kir92/RatePlayer,You can rate Players and see what other rated,2026-04-03T22:55:56Z,"mainline,vanilla,tbc,wrath,cata,mists",472655,PANzVMN4,,True,2026-04-05T23:28:23Z,1005,103
604963880,SpecBisTooltip,d4kir92/SpecBisTooltip,https://github.com/d4kir92/SpecBisTooltip,,2026-04-04T01:01:19Z,"mainline,vanilla,tbc,wrath,cata,mists",827800,56n9g2N9,,True,2026-04-05T23:28:23Z,2534,349
530075662,StreamerMode,d4kir92/StreamerMode,https://github.com/d4kir92/StreamerMode,Hides your Character Name and Realm ingame,2026-03-17T18:05:27Z,"mainline,vanilla,tbc,wrath,cata,mists",573691,baND79Go,,True,2026-04-05T23:28:23Z,756,80
530075770,TankHelper,d4kir92/TankHelper,https://github.com/d4kir92/TankHelper,"RaidMarks, Pulltimer and more",2026-03-30T08:36:58Z,"mainline,vanilla,tbc,wrath,cata,mists",398385,lQNlmP6e,,True,2026-04-05T23:28:23Z,1435,171
647591450,ThreatMeter,d4kir92/ThreatMeter,https://github.com/d4kir92/ThreatMeter,Display the highest threat percentage of all mobs currently visible on the screen.,2026-03-17T17:43:29Z,"mainline,vanilla,tbc,wrath,cata,mists",868151,j6jzz16R,,True,2026-04-05T23:28:23Z,930,102
530075880,WorldMapPin,d4kir92/WorldMapPin,https://github.com/d4kir92/WorldMapPin,Adds a Marker to the WorldMap,2026-03-17T18:03:57Z,"mainline,vanilla,tbc,wrath,cata,mists",603848,Rn6V8LGd,,True,2026-04-05T23:28:23Z,929,90
645712756,InternalCooldowns,darhanger/InternalCooldowns,https://github.com/darhanger/InternalCooldowns,InternalCooldowns tracks procs from your gear for WoW 3.3.5a,2023-08-07T13:21:06Z,wrath,,,,False,2026-04-05T23:28:23Z,413,3
653091877,LibInternalCooldowns-1-1,darhanger/LibInternalCooldowns-1-1,https://github.com/darhanger/LibInternalCooldowns-1-1,Fixed version LibInternalCooldowns-1.1 for WoW 3.3.5a,2023-06-13T14:52:05Z,,,,,False,2026-04-05T23:28:23Z,56,1
215944997,SpellAndItemID,darhanger/SpellAndItemID,https://github.com/darhanger/SpellAndItemID,Simple WoW Addon which show spell and item ID's on tooltip.,2025-10-02T21:24:09Z,wrath,,,,False,2026-04-05T23:28:23Z,148,7
284963180,SpoofName,darhanger/SpoofName,https://github.com/darhanger/SpoofName,SpoofName,2021-05-31T07:59:29Z,wrath,,,,False,2026-04-05T23:28:23Z,84,1
834954364,StatusTracker,darkpsy3934/StatusTracker,https://github.com/darkpsy3934/StatusTracker,,2024-07-29T15:02:26Z,mainline,1060509,BNBexMGx,26786,True,2026-04-05T23:28:23Z,120,4
425960844,PortGear,dartraiden/PortGear,https://github.com/dartraiden/PortGear,PortGear addon for World of Warcraft,2026-01-22T16:23:08Z,mainline,,,,False,2026-04-05T23:28:23Z,226,3
769375671,wow-varzof-tweaks,davidmc24/wow-varzof-tweaks,https://github.com/davidmc24/wow-varzof-tweaks,Assorted World of Warcraft UI tweaks provided by Varzof,2025-01-04T19:47:07Z,mainline,984622,,,True,2026-04-05T23:28:23Z,147,5
495222167,MMEasyLife,dcrodrigues0/MMEasyLife,https://github.com/dcrodrigues0/MMEasyLife,"This addon is made for help MM(Marksmanship) hunters, will explicit the active aspect(Pack, Viper or Dragonhawk) and also automatically change hunter tracking based on creature type and advising when pet is not alive.",2022-06-19T22:58:49Z,wrath,,,,False,2026-04-05T23:28:23Z,56,1
853063618,QuestAnnounce,ddean-dev/QuestAnnounce,https://github.com/ddean-dev/QuestAnnounce,,2024-09-11T20:04:17Z,mainline,,,,True,2026-04-05T23:28:23Z,114,3
340260696,GreatVaultKeyInfo,dekallo/GreatVaultKeyInfo,https://github.com/dekallo/GreatVaultKeyInfo,"A WoW Addon - Displays more info about your activities and rewards in the Great Vault UI, including run history and reward levels.",2026-03-23T03:43:27Z,mainline,448440,nQN5ePNB,26180,True,2026-04-05T23:28:23Z,7584,61
317145867,HideButtonGlow,dekallo/HideButtonGlow,https://github.com/dekallo/HideButtonGlow,"Prevents addons (Bartender, etc) from making your action buttons glow. Can disable button glow for certain spells or just prevent all button glow.",2026-04-04T18:37:29Z,"mainline,mists",426069,RBKpVONE,26179,True,2026-04-05T23:28:23Z,2231,55
315187516,MapPinTimers,dekallo/MapPinTimers,https://github.com/dekallo/MapPinTimers,"Enhances the Blizzard Map Pin UI, including showing time until you reach your destination.",2026-03-20T16:52:16Z,mainline,421901,WqKQDa6x,26181,True,2026-04-05T23:28:23Z,1299,34
313803042,PetAuctionLevels,dekallo/PetAuctionLevels,https://github.com/dekallo/PetAuctionLevels,Provides enhancements to the default Auction House UI when auctioning pets.,2026-03-20T16:50:57Z,"mainline,mists",414660,BO67eyG3,26182,True,2026-04-05T23:28:23Z,958,32
313810551,SilenceBanLu,dekallo/SilenceBanLu,https://github.com/dekallo/SilenceBanLu,"Turns Ban-Lu into a regular mount, without all the extra stuff.",2026-03-20T16:54:04Z,mainline,419848,7x61eB61,26183,True,2026-04-05T23:28:23Z,1331,35
563209479,BetterAddonList_LoadoutReminder,derfloh205/BetterAddonList_LoadoutReminder,https://github.com/derfloh205/BetterAddonList_LoadoutReminder,,2023-12-01T07:47:31Z,mainline,699541,rN4VBMKD,26649,True,2026-04-05T23:28:23Z,185,8
567192494,CraftSim,derfloh205/CraftSim,https://github.com/derfloh205/CraftSim,,2026-04-05T16:52:53Z,mainline,705015,0mNwaPKo,26519,True,2026-04-05T23:28:23Z,154037,357
723130925,LoadoutReminder,derfloh205/LoadoutReminder,https://github.com/derfloh205/LoadoutReminder,,2024-08-31T10:53:20Z,mainline,942303,n6VPOLGd,26653,True,2026-04-05T23:28:23Z,130,6
570485610,TalentLoadoutReminder,derfloh205/TalentLoadoutReminder,https://github.com/derfloh205/TalentLoadoutReminder,,2023-12-01T07:40:35Z,mainline,704148,v63ojo6b,26651,True,2026-04-05T23:28:23Z,177,8
1162045832,WoW-Addons,derpierre65/WoW-Addons,https://github.com/derpierre65/WoW-Addons,Monorepository for all my World of Warcraft Addons.,2026-04-05T12:00:02Z,"mainline,vanilla,tbc,mists",1466666,,,False,2026-04-05T23:28:23Z,3,2
229439228,ThreatClassic2,dfherr/ThreatClassic2,https://github.com/dfherr/ThreatClassic2,"A  simple threat meter for WoW Classic & TBC Classic, successor of ClassicThreatMeter.",2026-01-23T16:57:13Z,"vanilla,tbc,mists",355497,pkNM1ONz,25966,True,2026-04-05T23:28:23Z,136690,63
1139517127,DungeonTeleport,dfrezell/DungeonTeleport,https://github.com/dfrezell/DungeonTeleport,A World of Warcraft addon that adds clickable teleport functionality to Mythic+ dungeon icons in the Challenges UI.,2026-02-08T01:54:54Z,mainline,1440396,rN4krYGD,,True,2026-04-05T23:28:23Z,27,4
82446098,Ghost,diff3/Ghost,https://github.com/diff3/Ghost,"This addon will create a hidden button bar, which can be shown under  the mouse cursor. It's working just like an actionbar so you only need to drag your spells to it.",2017-05-27T19:52:57Z,vanilla,,,,False,2026-04-05T23:28:23Z,126,2
965308062,GoldCurrencyTracker,diomsg-code/GoldCurrencyTracker,https://github.com/diomsg-code/GoldCurrencyTracker,A World of Warcraft addon that saves the account balance of gold and various currencies and can display it over time.,2025-05-11T20:19:21Z,mainline,,,,True,2026-04-05T23:28:23Z,57,18
855165175,Memento,diomsg-code/Memento,https://github.com/diomsg-code/Memento,A World of Warcraft addon that automatically takes screenshots of specific events.,2025-05-11T20:20:45Z,"mainline,vanilla,cata",,,,True,2026-04-05T23:28:23Z,201,47
875008224,SkyridingRaceTracker,diomsg-code/SkyridingRaceTracker,https://github.com/diomsg-code/SkyridingRaceTracker,A World of Warcraft addon  to display the current race time during a skyriding race and provide an overview of all race times.,2025-05-11T20:17:50Z,mainline,,,,True,2026-04-05T23:28:23Z,109,41
308122334,combatmode,djsmithdev/combatmode,https://github.com/djsmithdev/combatmode,,2026-03-28T23:05:12Z,mainline,,,,True,2026-04-05T23:28:23Z,22,88
307056411,ElvUI_NoBorders,dlecina/ElvUI_NoBorders,https://github.com/dlecina/ElvUI_NoBorders,A reduced version of CustomTweaks to remove the borders in ElvUI.,2024-08-15T15:54:31Z,"mainline,vanilla,wrath,cata",415331,XrNkbzGa,,True,2026-04-05T23:28:23Z,5370,7
555964681,Masque_Pointy,dlecina/Masque_Pointy,https://github.com/dlecina/Masque_Pointy,"Pointy Skin for Masque, inspired by GW2 and FFXIV",2024-08-15T16:42:19Z,"mainline,vanilla,wrath,cata",690853,9rN4OjGD,XXXX,True,2026-04-05T23:28:23Z,369,5
392103069,SharedMedia_Fontin,dlecina/SharedMedia_Fontin,https://github.com/dlecina/SharedMedia_Fontin,Inserts additional fonts from exljbris Font Foundry into SharedMediaLib's storage,2023-09-08T08:14:02Z,"mainline,vanilla,tbc,wrath",513230,Rn6VVL6d,,True,2026-04-05T23:28:23Z,422,5
220860568,Baggins,doadin/Baggins,https://github.com/doadin/Baggins,,2026-04-01T00:49:03Z,"mainline,vanilla,tbc,wrath,cata,mists",13471,,,True,2026-04-05T23:28:23Z,22266,325
378811976,DoKeys,doadin/DoKeys,https://github.com/doadin/DoKeys,,2026-03-24T23:26:20Z,mainline,554554,,,True,2026-04-05T23:28:23Z,1970,174
419089320,DoReady,doadin/DoReady,https://github.com/doadin/DoReady,,2026-02-11T22:33:54Z,mainline,554551,,,True,2026-04-05T23:28:23Z,625,56
199773069,EasyReport,doadin/EasyReport,https://github.com/doadin/EasyReport,Easily Report Players,2026-02-11T22:34:24Z,"mainline,vanilla,tbc,wrath,cata,mists",333070,,25148,True,2026-04-05T23:28:23Z,2824,47
555956853,EnhaPrioContinued,doadin/EnhaPrioContinued,https://github.com/doadin/EnhaPrioContinued,,2022-10-25T23:22:21Z,wrath,693570,,,True,2026-04-05T23:28:23Z,248,6
204577036,Plexus,doadin/Plexus,https://github.com/doadin/Plexus,,2026-04-02T13:56:49Z,"mainline,vanilla,tbc,wrath,cata,mists",338710,,,True,2026-04-05T23:28:23Z,32636,460
311503803,PlexusAutoFrameSize,doadin/PlexusAutoFrameSize,https://github.com/doadin/PlexusAutoFrameSize,,2026-02-11T22:34:49Z,"mainline,vanilla,tbc,wrath,cata,mists",418810,,,True,2026-04-05T23:28:23Z,832,46
308405570,PlexusBuffIcons,doadin/PlexusBuffIcons,https://github.com/doadin/PlexusBuffIcons,,2026-02-11T22:36:20Z,"mainline,vanilla,tbc,wrath,cata,mists",416367,,,True,2026-04-05T23:28:23Z,1825,47
308171767,PlexusClickSets,doadin/PlexusClickSets,https://github.com/doadin/PlexusClickSets,,2026-02-11T22:36:20Z,"mainline,vanilla,tbc,wrath,cata,mists",416218,,,True,2026-04-05T23:28:23Z,1743,59
387970723,PlexusCustomLayouts,doadin/PlexusCustomLayouts,https://github.com/doadin/PlexusCustomLayouts,,2026-02-11T22:36:49Z,"mainline,vanilla,tbc,wrath,cata,mists",506844,,,True,2026-04-05T23:28:23Z,1633,36
305218410,PlexusIndicatorsDynamic,doadin/PlexusIndicatorsDynamic,https://github.com/doadin/PlexusIndicatorsDynamic,,2026-02-11T22:36:35Z,"mainline,vanilla,tbc,wrath,cata,mists",414001,,,True,2026-04-05T23:28:23Z,4353,39
435318373,PlexusLayoutByRoleDetailed,doadin/PlexusLayoutByRoleDetailed,https://github.com/doadin/PlexusLayoutByRoleDetailed,,2026-02-11T22:37:39Z,mainline,552856,,,True,2026-04-05T23:28:23Z,726,35
307964624,PlexusSmoothHealth,doadin/PlexusSmoothHealth,https://github.com/doadin/PlexusSmoothHealth,,2026-02-11T22:38:19Z,"mainline,vanilla,tbc,wrath,cata,mists",416030,,,True,2026-04-05T23:28:23Z,1140,38
327010867,PlexusStatusAltRole,doadin/PlexusStatusAltRole,https://github.com/doadin/PlexusStatusAltRole,,2026-02-11T22:38:21Z,mainline,433900,,,True,2026-04-05T23:28:23Z,461,37
305143031,PlexusStatusAurasExt,doadin/PlexusStatusAurasExt,https://github.com/doadin/PlexusStatusAurasExt,,2026-02-11T22:38:40Z,"mainline,vanilla,tbc,wrath,cata,mists",413886,,,True,2026-04-05T23:28:23Z,4320,46
181980774,PlexusStatusDungeonDebuff,doadin/PlexusStatusDungeonDebuff,https://github.com/doadin/PlexusStatusDungeonDebuff,,2026-02-11T22:39:11Z,"mainline,vanilla,tbc,wrath,cata,mists",83874,,,True,2026-04-05T23:28:23Z,1765,89
530086519,PlexusStatusEnemyTarget,doadin/PlexusStatusEnemyTarget,https://github.com/doadin/PlexusStatusEnemyTarget,,2026-02-11T22:40:05Z,"mainline,vanilla,tbc,wrath,cata,mists",689512,,,True,2026-04-05T23:28:23Z,591,36
152003625,PlexusStatusExternals,doadin/PlexusStatusExternals,https://github.com/doadin/PlexusStatusExternals,,2026-03-16T13:27:39Z,"mainline,vanilla,tbc,wrath,cata,mists",103213,,,True,2026-04-05T23:28:23Z,1464,81
284090898,PlexusStatusHealTracker,doadin/PlexusStatusHealTracker,https://github.com/doadin/PlexusStatusHealTracker,,2026-02-11T22:40:19Z,"mainline,vanilla,tbc,wrath,cata,mists",399251,,,True,2026-04-05T23:28:23Z,1914,50
181766968,PlexusStatusRD_BfA,doadin/PlexusStatusRD_BfA,https://github.com/doadin/PlexusStatusRD_BfA,,2026-02-11T22:41:30Z,mainline,300448,,,True,2026-04-05T23:28:23Z,3538,42
314936623,PlexusStatusRD_Cata,doadin/PlexusStatusRD_Cata,https://github.com/doadin/PlexusStatusRD_Cata,,2026-02-11T22:42:00Z,"mainline,cata",28185,,,True,2026-04-05T23:28:23Z,4435,34
571778159,PlexusStatusRD_DF,doadin/PlexusStatusRD_DF,https://github.com/doadin/PlexusStatusRD_DF,,2026-02-11T22:42:25Z,mainline,714824,,,True,2026-04-05T23:28:23Z,375,29
193823112,PlexusStatusRD_Legion,doadin/PlexusStatusRD_Legion,https://github.com/doadin/PlexusStatusRD_Legion,,2026-02-11T22:42:52Z,mainline,101130,,,True,2026-04-05T23:28:23Z,3471,41
314936761,PlexusStatusRD_MoP,doadin/PlexusStatusRD_MoP,https://github.com/doadin/PlexusStatusRD_MoP,,2026-02-11T22:43:31Z,"mainline,vanilla,tbc,wrath,cata,mists",43401,,,True,2026-04-05T23:28:23Z,4439,34
313819397,PlexusStatusRD_OldRaids,doadin/PlexusStatusRD_OldRaids,https://github.com/doadin/PlexusStatusRD_OldRaids,,2026-02-11T22:44:00Z,"mainline,vanilla,tbc,wrath,cata,mists",90159,,,True,2026-04-05T23:28:23Z,3751,42
328137737,PlexusStatusRD_PvP,doadin/PlexusStatusRD_PvP,https://github.com/doadin/PlexusStatusRD_PvP,,2026-02-11T22:44:31Z,"mainline,vanilla,tbc,wrath,cata,mists",434980,,,True,2026-04-05T23:28:23Z,644,42
304716772,PlexusStatusRD_SL,doadin/PlexusStatusRD_SL,https://github.com/doadin/PlexusStatusRD_SL,,2026-02-11T22:44:54Z,mainline,411702,,,True,2026-04-05T23:28:23Z,4460,41
846698055,PlexusStatusRD_TWW,doadin/PlexusStatusRD_TWW,https://github.com/doadin/PlexusStatusRD_TWW,,2025-10-11T20:08:37Z,mainline,1089556,,,True,2026-04-05T23:28:23Z,51,5
181982799,PlexusStatusRD_WoD,doadin/PlexusStatusRD_WoD,https://github.com/doadin/PlexusStatusRD_WoD,,2026-02-11T22:45:21Z,mainline,85975,,,True,2026-04-05T23:28:23Z,3617,43
313824475,PlexusStatusRaidDebuff,doadin/PlexusStatusRaidDebuff,https://github.com/doadin/PlexusStatusRaidDebuff,,2026-03-16T12:58:24Z,"mainline,vanilla,tbc,wrath,cata,mists",42578,,,True,2026-04-05T23:28:23Z,6097,50
181981639,PlexusTooltip,doadin/PlexusTooltip,https://github.com/doadin/PlexusTooltip,,2026-02-11T22:46:22Z,"mainline,vanilla,tbc,wrath,cata,mists",299850,,,True,2026-04-05T23:28:23Z,4711,47
308203483,YetAnotherNotepad,doadin/YetAnotherNotepad,https://github.com/doadin/YetAnotherNotepad,,2026-02-11T22:47:23Z,"mainline,vanilla,tbc,wrath,cata,mists",416221,,,True,2026-04-05T23:28:23Z,964,34
495449896,ArkInventory_CanIMogIt,dodga/ArkInventory_CanIMogIt,https://github.com/dodga/ArkInventory_CanIMogIt,Use CanIMogIt in ArkInventory rules to determine if an item can be mogged.,2022-12-05T23:27:41Z,mainline,,ZQ6aBBKW,26328,True,2026-04-05T23:28:23Z,1668,5
495452372,OPie_EquipmentSets,dodga/OPie_EquipmentSets,https://github.com/dodga/OPie_EquipmentSets," A World of Warcraft addon to equip sets from built-in equipment manager",2022-12-11T23:23:30Z,mainline,,q96ddE6O,26327,True,2026-04-05T23:28:23Z,872,5
307127927,CompactActionBar,domino54/CompactActionBar,https://github.com/domino54/CompactActionBar,Reduce the amount of space occupied by your action bar while maintaining the original World of Warcraft look.,2021-05-24T17:27:23Z,tbc,,,,False,2026-04-05T23:28:23Z,172,6
495189946,loggerhead,dratr/loggerhead,https://github.com/dratr/loggerhead,Automatic combat log enabler for WoW,2026-03-20T01:17:58Z,mainline,14345,,26344,True,2026-04-05T23:28:23Z,126785,20
1167187992,chronicler,driftlessdev/chronicler,https://github.com/driftlessdev/chronicler,Chronicler will follow you around to screenshot your major wow events for posterity.,2026-03-15T01:08:31Z,mainline,1472137,,,True,2026-04-05T23:28:23Z,6,6
1036439762,ChatForge,drzewieckinicholas/ChatForge,https://github.com/drzewieckinicholas/ChatForge,ChatForge is a lightweight addon for Classic versions of World of Warcraft that allows you to customize the appearance and functionality of the chat.,2025-08-17T05:22:19Z,vanilla,1327254,,,True,2026-04-05T23:28:23Z,28,3
655218626,ChatFramePlus,drzewieckinicholas/ChatFramePlus,https://github.com/drzewieckinicholas/ChatFramePlus,ChatFramePlus is an addon for World of Warcraft: Classic and Wrath of the Lich King: Classic that provides further customization for chat frames.,2023-12-26T23:32:36Z,"vanilla,wrath",877941,,,True,2026-04-05T23:28:23Z,388,24
116313409,WardrobeTools,eTzmNcbkrng/WardrobeTools,https://github.com/eTzmNcbkrng/WardrobeTools,,2023-02-02T12:58:34Z,mainline,,,,True,2026-04-05T23:28:23Z,11244,5
261373702,Details_Elitism,edusperoni/Details_Elitism,https://github.com/edusperoni/Details_Elitism,,2025-08-25T18:09:06Z,mainline,381128,nQN5VP6B,,True,2026-04-05T23:28:23Z,97506,34
508037150,eivl_speed_guide,eivl/eivl_speed_guide,https://github.com/eivl/eivl_speed_guide,Custom Dugi Guide for Shadowland speed leveling.,2022-06-29T00:10:31Z,mainline,,,,True,2026-04-05T23:28:23Z,496,6
405089813,eltruism,eltreum0/eltruism,https://github.com/eltreum0/eltruism,An ElvUI Plugin containing many features not available in ElvUI alongside DPS/Tank/Healer profiles and settings for other addons,2026-03-31T23:15:06Z,"titan,mainline,vanilla,tbc,mists",459494,vEGPqEN1,,True,2026-04-05T23:28:23Z,22768,223
560171988,HideActionBarBorders,emallson/HideActionBarBorders,https://github.com/emallson/HideActionBarBorders,,2026-01-21T06:41:50Z,mainline,695679,,,True,2026-04-05T23:28:23Z,15723,15
487437071,Slab,emallson/Slab,https://github.com/emallson/Slab,"Minimal, colorful nameplates",2026-03-30T14:29:07Z,mainline,792980,,,True,2026-04-05T23:28:23Z,581,47
628037716,profiling2,emallson/profiling2,https://github.com/emallson/profiling2,WoW Profiling addon,2024-05-09T15:51:30Z,mainline,,,,True,2026-04-05T23:28:23Z,7772,12
222789599,Archivist,emptyrivers/Archivist,https://github.com/emptyrivers/Archivist,,2021-07-23T18:47:52Z,mainline,354259,,,True,2026-04-05T23:28:23Z,1214,9
875144246,AbstractFramework,enderneko/AbstractFramework,https://github.com/enderneko/AbstractFramework,"Minimalist World of Warcraft addon framework for fast, pixel-perfect UI development.",2026-03-13T03:11:47Z,"titan,mainline,vanilla,tbc,mists",1131087,mKOv2E6x,,True,2026-04-05T23:28:23Z,496,20
746975877,BFInfinite,enderneko/BFInfinite,https://github.com/enderneko/BFInfinite,,2025-12-04T02:45:22Z,mainline,1325150,b6mb1zKP,,True,2026-04-05T23:28:23Z,1298,3
290907987,Cell,enderneko/Cell,https://github.com/enderneko/Cell,A World of Warcraft raid frame addon.,2026-03-10T17:31:51Z,"titan,mainline,vanilla,tbc,cata,mists",409666,qv63LLKb,26244,True,2026-04-05T23:28:23Z,75289,275
145355363,DurabilityAndItemLevel,enderneko/DurabilityAndItemLevel,https://github.com/enderneko/DurabilityAndItemLevel,Minimalist durability and ilevel on each slot in character frame.,2025-09-19T08:01:14Z,mainline,101506,,,True,2026-04-05T23:28:23Z,230,28
119234291,IcyVeinsStatPriority,enderneko/IcyVeinsStatPriority,https://github.com/enderneko/IcyVeinsStatPriority,,2026-03-13T03:32:18Z,mainline,286395,Mj6jZ16R,,True,2026-04-05T23:28:23Z,4406,36
647303191,InstanceSpellCollector,enderneko/InstanceSpellCollector,https://github.com/enderneko/InstanceSpellCollector,Collect debuffs and enemy casts!,2025-09-27T04:49:26Z,"mainline,vanilla,mists",867852,,,True,2026-04-05T23:28:23Z,670,20
610099099,MRT_NoteLoader,enderneko/MRT_NoteLoader,https://github.com/enderneko/MRT_NoteLoader,,2024-12-16T06:07:13Z,"mainline,wrath,cata",834919,,,True,2026-04-05T23:28:23Z,5401,11
146779508,TooltipItemCount,enderneko/TooltipItemCount,https://github.com/enderneko/TooltipItemCount,Add item count tooltip for all your characters on the same realm/faction.,2022-12-15T22:09:02Z,mainline,301978,,,True,2026-04-05T23:28:23Z,7335,11
559910222,FeralSnapshots,enthh/FeralSnapshots,https://github.com/enthh/FeralSnapshots,"World of Warcraft Feral Druid bleed and DoT snapshot tracker. Usable by WeakAuras, Plater and other addons.",2024-08-23T22:00:13Z,mainline,695549,5bGoWnG0,,True,2026-04-05T23:28:23Z,22104,28
671031010,wow-handynotes-loremaster,erglo/wow-handynotes-loremaster,https://github.com/erglo/wow-handynotes-loremaster,This World of Warcraft™ addon helps you keep track of the Loremaster story quests achievements.,2024-09-20T20:18:59Z,mainline,909254,b6XVyOGp,26628,True,2026-04-05T23:28:23Z,1544,13
412812008,wow-mission-report-button-plus,erglo/wow-mission-report-button-plus,https://github.com/erglo/wow-mission-report-button-plus,A World of Warcraft addon which adds a right-click menu to the mission report button on the minimap for selecting mission reports and summaries of current and previous expansions. See full feature list in the README file.,2024-10-19T18:33:51Z,mainline,461804,YK9EbzKL,26583,True,2026-04-05T23:28:23Z,6212,26
450638191,AutoHideBinds,erikbrgn/AutoHideBinds,https://github.com/erikbrgn/AutoHideBinds,"AutoHideBinds is a WoW addon used for hiding binds and macro names. On mouseover both are shown, making it easy to refresh your memory without the ugliness of showing them at all times.",2023-12-16T16:55:32Z,mainline,,,,True,2026-04-05T23:28:23Z,493,8
447726685,Farm-PvP,erikbrgn/Farm-PvP,https://github.com/erikbrgn/Farm-PvP,Farm PvP is a World of Warcraft addon for tracking how much honor and conquest are needed for a full seasonal set of PvP gear.,2022-08-20T11:04:04Z,mainline,,,,True,2026-04-05T23:28:23Z,1666,13
216778158,WalkCraft,erikzaadi/WalkCraft,https://github.com/erikzaadi/WalkCraft,,2020-09-16T07:47:49Z,wrath,348965,,25678,False,2026-04-05T23:28:23Z,38,2
30773479,RCLootCouncil2,evil-morfar/RCLootCouncil2,https://github.com/evil-morfar/RCLootCouncil2,RCLootCouncil - addon for World of Warcraft,2026-03-27T01:16:19Z,mainline,39928,4N2m8ZGL,,True,2026-04-05T23:28:23Z,1037463,115
201494147,RCLootCouncil_Classic,evil-morfar/RCLootCouncil_Classic,https://github.com/evil-morfar/RCLootCouncil_Classic,Classic port of RCLootCouncil,2026-01-30T21:22:44Z,"vanilla,tbc,mists",332955,J96ExYNg,,True,2026-04-05T23:28:23Z,537969,91
79239618,RCLootCouncil_ExtraUtilities,evil-morfar/RCLootCouncil_ExtraUtilities,https://github.com/evil-morfar/RCLootCouncil_ExtraUtilities,Extra Utilities for RCLootCouncil,2026-03-17T20:06:22Z,"mainline,vanilla,tbc,mists",257427,,,True,2026-04-05T23:28:23Z,21453,18
68710116,RCLootCouncil_GroupGear,evil-morfar/RCLootCouncil_GroupGear,https://github.com/evil-morfar/RCLootCouncil_GroupGear,A simple module for showing group/guild ilvl and number of artifact traits.,2026-02-17T17:00:00Z,"mainline,vanilla,tbc,mists",102435,,,True,2026-04-05T23:28:23Z,27491,22
